W230-l|13|13|8|-|x|3,0,4,1,1,2,1,1,0|0,1,0,0,0,1,0,0,1|-|3|10|
W231  |13|13|9|-|-|3,0,4,1,1,1,1,1,1|0,1,0,0,0,1,0,0,1|-|3|10|
W232-l|13|13|8|-|o|3,0,4,1,1,1,0,3,0|0,1,0,0,0,1,1,0,0|-|3|11|
W232-r|13|13|8|o|-|0,3,0,4,1,1,1,0,3|0,0,1,0,0,0,1,1,0|-|3|11|
W233  |13|13|6|o|x|0,3,0,3,3,3,1,0,0|0,0,1,1,1,1,1,1,0|-|6|14|
W234  |13|13|7|o|x|0,3,0,3,2,3,1,1,0|0,0,1,1,1,1,1,0,1|-|6|15|
W235-l|13|13|8|-|x|3,0,3,2,2,1,1,1,0|0,1,1,1,1,1,0,0,1|-|6|16|
W236-l|13|13|8|-|x|3,0,2,1,4,1,1,1,0|0,1,1,1,0,1,0,0,1|-|5|16|
W237-l|13|13|8|-|x|3,0,1,1,4,2,1,1,0|0,1,1,1,0,1,1,0,1|-|6|19|
W238  |13|13|9|-|-|3,0,1,1,4,1,1,1,1|0,1,1,1,0,1,1,0,1|-|6|19|
W239  |13|13|9|-|-|3,0,1,1,1,4,1,1,1|0,1,1,0,0,0,0,0,1|-|3|10|
W240-l|13|13|8|-|o|3,0,1,1,1,3,2,2,0|0,1,1,0,0,1,1,1,1|-|6|16|
W240-r|13|13|8|o|-|0,3,0,1,1,1,3,2,2|0,0,1,1,0,0,1,1,1|-|5|12|
W241  |13|13|9|-|-|3,0,1,1,1,1,1,4,1|0,1,1,0,0,1,1,0,1|-|5|16|
W242-l|13|13|8|-|o|3,0,1,0,1,3,3,2,0|0,1,1,1,0,0,0,0,0|-|3|11|
W242-r|13|13|8|o|-|0,3,0,1,0,1,3,3,2|0,0,1,1,1,0,0,0,0|-|3|11|
W243  |13|13|6|x|x|0,2,4,4,1,1,1,0,0|1,1,0,0,1,0,0,1,0|-|4|13|
W244  |13|13|7|o|x|0,2,4,3,1,1,1,1,0|0,1,0,1,0,1,0,0,1|-|4|10|
W245  |13|13|5|o|x|0,2,4,2,3,2,0,0,0|0,0,0,1,0,1,1,0,0|-|3| 8|
W246  |13|13|6|o|x|0,2,4,2,2,2,1,0,0|1,1,0,1,1,0,1,1,0|-|6|17|
W247  |13|13|6|o|o|0,2,4,2,2,1,2,0,0|0,1,0,0,0,1,1,0,0|-|3| 7|
W248  |13|13|7|o|x|0,2,4,2,2,1,1,1,0|0,1,0,0,1,1,0,0,1|-|4|11|
W249-l|13|13|8|-|x|2,4,2,1,1,1,1,1,0|1,0,1,1,0,1,0,0,1|-|5|14|
W250  |13|13|6|x|x|0,2,4,1,4,1,1,0,0|1,1,0,1,0,0,0,1,0|-|4|13|
W251  |13|13|5|o|o|0,2,3,4,2,2,0,0,0|0,1,1,0,0,1,1,0,0|-|4| 9|
W252  |13|13|6|o|o|0,2,3,4,2,1,1,0,0|1,1,1,0,0,1,1,0,0|-|5|13|
W253  |13|13|7|x|x|0,2,3,4,1,1,1,1,0|1,1,1,0,0,1,0,0,1|-|5|14|
W254  |13|13|5|x|o|0,2,3,3,4,1,0,0,0|1,1,1,1,0,1,1,0,0|-|6|15|
W255  |13|13|6|o|o|0,2,3,3,2,1,2,0,0|1,0,0,1,0,1,1,0,0|-|4|10|
W256  |13|13|6|o|o|0,2,3,3,1,3,1,0,0|0,1,0,0,1,1,1,1,0|-|5|13|
W257  |13|13|6|o|o|0,2,3,3,1,2,2,0,0|0,0,0,0,1,1,1,1,0|-|4|11|
W258  |13|13|7|o|x|0,2,3,3,1,2,1,1,0|0,1,1,1,0,1,1,0,1|-|6|13|
W259  |13|13|7|o|x|0,2,3,3,1,1,2,1,0|0,0,0,0,0,1,1,0,1|-|3| 9|
W260-l|13|13|8|-|o|2,3,3,1,1,1,1,1,0|1,1,1,0,1,1,0,1,1|-|7|17|
W260-r|13|13|8|o|-|0,2,3,3,1,1,1,1,1|0,1,1,1,0,1,1,0,1|-|6|13|
W261  |13|13|9|-|-|2,3,3,1,1,1,1,0,1|0,0,0,0,0,0,0,1,1|-|2| 7|
W262-l|13|13|8|-|x|2,3,3,1,0,2,1,1,0|0,0,0,0,1,1,0,0,1|-|3|10|
W263  |13|13|9|-|-|2,3,3,1,0,1,1,1,1|0,0,0,0,1,1,0,0,1|-|3|10|
W264  |13|13|6|o|x|0,2,3,2,2,3,1,0,0|1,0,0,1,1,0,0,1,0|-|4|12|
W265  |13|13|6|o|o|0,2,3,2,2,2,2,0,0|0,1,1,1,0,0,1,0,0|-|4| 7|
W266  |13|13|5|o|o|0,2,2,4,4,1,0,0,0|1,1,1,0,0,1,1,0,0|-|5|15|
W267-l|13|13|8|-|x|2,2,4,1,1,1,1,1,0|1,1,0,0,0,1,0,0,1|-|4|11|
W268  |13|13|6|o|o|0,2,2,3,4,1,1,0,0|1,1,1,1,0,1,1,0,0|-|6|15|
W269  |13|13|7|o|x|0,2,2,3,3,1,1,1,0|1,1,1,1,0,1,0,0,1|-|6|16|
W270  |13|13|6|o|o|0,2,2,3,1,4,1,0,0|1,1,1,1,1,0,1,1,0|-|7|19|
W271-l|13|13|8|-|x|2,2,3,1,1,2,1,1,0|1,1,1,0,0,1,0,0,1|-|5|11|
W272  |13|13|9|-|-|2,2,3,1,1,1,1,1,1|1,1,1,0,0,1,0,0,1|-|5|11|
W273  |13|13|6|o|o|0,2,2,2,3,3,1,0,0|0,1,1,0,1,1,1,1,0|-|6|13|
W274  |13|13|7|o|x|0,2,2,2,2,3,1,1,0|0,1,1,0,1,1,0,0,1|-|5|11|
W275-l|13|13|8|-|x|2,1,2,3,2,1,1,1,0|0,1,1,0,0,1,0,0,1|-|4|12|
W276  |13|13|6|o|x|0,1,4,4,2,1,1,0,0|1,1,0,0,1,1,0,1,0|-|5|16|
W277  |13|13|7|o|o|0,1,4,4,1,1,1,1,0|1,1,0,0,1,1,0,1,1|-|6|20|
W278  |13|13|5|o|o|0,1,4,3,4,1,0,0,0|1,1,0,1,0,1,1,0,0|-|5|15|
W279  |13|13|6|o|x|0,1,4,3,3,1,1,0,0|1,0,0,1,1,1,0,1,0|-|5|13|
W280  |13|13|7|o|x|0,1,4,3,2,1,1,1,0|1,0,0,1,1,1,0,0,1|-|5|14|
W281  |13|13|6|o|o|0,1,4,2,4,1,1,0,0|1,1,0,1,0,1,1,1,0|-|6|19|
W282  |13|13|6|o|x|0,1,4,2,3,2,1,0,0|1,1,0,1,1,0,1,1,0|-|6|17|
W283  |13|13|7|o|x|0,1,4,2,3,1,1,1,0|1,1,0,1,1,1,0,0,1|-|6|17|
W284  |13|13|7|o|o|0,1,4,2,2,2,1,1,0|1,1,0,1,1,0,1,1,0|-|6|17|
W285-l|13|13|8|-|x|1,4,2,2,1,1,1,1,0|1,0,1,1,0,1,0,0,1|-|5|14|
W286  |13|13|7|o|x|0,1,4,2,1,1,3,1,0|0,0,0,0,0,1,1,1,1|-|4|11|
W287  |13|13|7|o|o|0,1,4,1,4,1,1,1,0|1,1,0,1,0,0,0,1,0|-|4|13|
W288  |13|13|7|o|o|0,1,4,1,1,1,4,1,0|1,1,0,1,1,1,0,1,1|-|7|23|
W289  |13|13|6|o|o|0,1,3,4,3,1,1,0,0|1,0,1,0,1,0,1,1,0|-|5|13|
W290-l|13|13|8|-|x|1,3,4,1,1,1,1,1,0|1,1,0,0,0,1,0,0,1|-|4|11|
W291  |13|13|6|x|x|0,1,3,3,4,1,1,0,0|1,1,1,1,0,0,0,1,0|-|5|13|
W292  |13|13|7|x|o|0,1,3,3,3,1,1,1,0|1,1,1,1,1,0,0,1,0|-|6|13|
W293  |13|13|7|x|x|0,1,3,2,4,1,1,1,0|1,0,1,1,0,1,0,0,1|-|5|14|
W294-l|13|13|8|-|o|1,3,1,1,1,4,1,1,0|1,1,1,0,0,0,0,0,1|-|4|11|
W294-r|13|13|8|o|-|0,1,3,1,1,1,4,1,1|1,1,1,1,0,0,0,0,0|-|4|11|
W295  |13|13|7|x|x|0,1,2,2,4,2,1,1,0|1,0,1,1,0,1,1,0,1|-|6|17|
W296-r|13|13|8|x|-|0,1,2,2,4,1,1,1,1|1,0,1,1,0,1,1,0,1|-|6|17|
W297  |13|13|7|o|o|0,1,1,4,4,1,1,1,0|0,1,1,0,0,1,0,1,1|-|5|16|
W298  |13|13|7|o|x|0,1,1,4,3,2,1,1,0|1,0,0,0,1,1,1,0,1|-|5|14|
W299-l|13|13|8|-|o|1,1,4,3,1,1,1,1,0|0,0,0,1,1,1,0,1,1|-|5|14|
W299-r|13|13|8|o|-|0,1,1,4,3,1,1,1,1|1,0,0,0,1,1,1,0,1|-|5|14|
W300  |13|13|7|o|x|0,1,1,4,2,3,1,1,0|1,0,0,0,1,1,1,0,1|-|5|14|
W301-l|13|13|8|-|x|1,1,4,2,2,1,1,1,0|0,0,0,1,1,1,0,0,1|-|4|11|
W302  |13|13|7|o|o|0,1,1,4,1,4,1,1,0|1,1,1,0,1,0,1,1,1|-|7|23|
W303-l|13|13|8|-|x|1,1,4,1,3,1,1,1,0|1,1,0,1,1,1,0,0,1|-|6|17|
W304  |13|13|7|x|x|0,1,1,3,4,2,1,1,0|1,0,1,1,0,1,1,0,1|-|6|17|
W305  |13|13|7|o|o|0,1,1,3,3,3,1,1,0|1,1,0,1,1,1,0,1,1|-|7|17|
W306-r|13|13|8|x|-|0,1,1,3,2,3,1,1,1|1,0,1,1,1,1,0,0,1|-|6|14|
W307-r|13|13|8|x|-|0,1,1,2,4,2,1,1,1|1,0,1,1,0,1,1,0,1|-|6|17|
W308-l|13|13|8|-|x|1,1,1,4,3,1,1,1,0|1,0,1,0,0,1,0,0,1|-|4|13|
